,Genero,Nombre_del_contenido,Etiquetas,Especificaciones,Id,user_id,item_nombre
90747,RPG,Fallout: New Vegas,First-Person,Partial Controller Support,22380,ABSOLUTLY_NOTHING,Fallout: New Vegas
90748,RPG,Fallout: New Vegas,First-Person,Partial Controller Support,22380,76561198058373434,Fallout: New Vegas
90749,RPG,Fallout: New Vegas,First-Person,Partial Controller Support,22380,SavageEeEe,Fallout: New Vegas
90750,RPG,Fallout: New Vegas,First-Person,Partial Controller Support,22380,76561198054540475,Fallout: New Vegas
90751,RPG,Fallout: New Vegas,First-Person,Partial Controller Support,22380,VVillis,Fallout: New Vegas
90752,RPG,Fallout: New Vegas,First-Person,Partial Controller Support,22380,iampiepiepie,Fallout: New Vegas
90753,RPG,Fallout: New Vegas,First-Person,Partial Controller Support,22380,76561198086878953,Fallout: New Vegas
90754,RPG,Fallout: New Vegas,First-Person,Steam Leaderboards,22380,76561197970982479,Fallout: New Vegas
90755,RPG,Fallout: New Vegas,First-Person,Steam Leaderboards,22380,js41637,Fallout: New Vegas
90756,RPG,Fallout: New Vegas,First-Person,Steam Leaderboards,22380,evcentric,Fallout: New Vegas
90757,RPG,Fallout: New Vegas,First-Person,Steam Leaderboards,22380,Riot-Punch,Fallout: New Vegas
90758,RPG,Fallout: New Vegas,First-Person,Steam Leaderboards,22380,doctr,Fallout: New Vegas
90759,RPG,Fallout: New Vegas,First-Person,Steam Leaderboards,22380,MinxIsBetterThanPotatoes,Fallout: New Vegas
90760,RPG,Fallout: New Vegas,First-Person,Steam Leaderboards,22380,themanwich,Fallout: New Vegas
90761,RPG,Fallout: New Vegas,First-Person,Steam Leaderboards,22380,maplemage,Fallout: New Vegas
90762,RPG,Fallout: New Vegas,First-Person,Steam Leaderboards,22380,76561198089393905,Fallout: New Vegas
90763,RPG,Fallout: New Vegas,First-Person,Steam Leaderboards,22380,thequeenpanda,Fallout: New Vegas
90764,RPG,Fallout: New Vegas,First-Person,Steam Leaderboards,22380,76561198043472122,Fallout: New Vegas
90765,RPG,Fallout: New Vegas,First-Person,Steam Leaderboards,22380,MarbleShrine,Fallout: New Vegas
90766,RPG,Fallout: New Vegas,First-Person,Steam Leaderboards,22380,Moomfina,Fallout: New Vegas
90767,RPG,Fallout: New Vegas,First-Person,Steam Leaderboards,22380,PPanther,Fallout: New Vegas
90768,RPG,Fallout: New Vegas,First-Person,Steam Leaderboards,22380,ABSOLUTLY_NOTHING,Fallout: New Vegas
90769,RPG,Fallout: New Vegas,First-Person,Steam Leaderboards,22380,76561198058373434,Fallout: New Vegas
90770,RPG,Fallout: New Vegas,First-Person,Steam Leaderboards,22380,SavageEeEe,Fallout: New Vegas
90771,RPG,Fallout: New Vegas,First-Person,Steam Leaderboards,22380,76561198054540475,Fallout: New Vegas
90772,RPG,Fallout: New Vegas,First-Person,Steam Leaderboards,22380,VVillis,Fallout: New Vegas
90773,RPG,Fallout: New Vegas,First-Person,Steam Leaderboards,22380,iampiepiepie,Fallout: New Vegas
90774,RPG,Fallout: New Vegas,First-Person,Steam Leaderboards,22380,76561198086878953,Fallout: New Vegas
90775,RPG,Fallout: New Vegas,Action,Single-player,22380,76561197970982479,Fallout: New Vegas
90776,RPG,Fallout: New Vegas,Action,Single-player,22380,js41637,Fallout: New Vegas
90777,RPG,Fallout: New Vegas,Action,Single-player,22380,evcentric,Fallout: New Vegas
90778,RPG,Fallout: New Vegas,Action,Single-player,22380,Riot-Punch,Fallout: New Vegas
90779,RPG,Fallout: New Vegas,Action,Single-player,22380,doctr,Fallout: New Vegas
90780,RPG,Fallout: New Vegas,Action,Single-player,22380,MinxIsBetterThanPotatoes,Fallout: New Vegas
90781,RPG,Fallout: New Vegas,Action,Single-player,22380,themanwich,Fallout: New Vegas
90782,RPG,Fallout: New Vegas,Action,Single-player,22380,maplemage,Fallout: New Vegas
90783,RPG,Fallout: New Vegas,Action,Single-player,22380,76561198089393905,Fallout: New Vegas
90784,RPG,Fallout: New Vegas,Action,Single-player,22380,thequeenpanda,Fallout: New Vegas
90785,RPG,Fallout: New Vegas,Action,Single-player,22380,76561198043472122,Fallout: New Vegas
90786,RPG,Fallout: New Vegas,Action,Single-player,22380,MarbleShrine,Fallout: New Vegas
90787,RPG,Fallout: New Vegas,Action,Single-player,22380,Moomfina,Fallout: New Vegas
90788,RPG,Fallout: New Vegas,Action,Single-player,22380,PPanther,Fallout: New Vegas
90789,RPG,Fallout: New Vegas,Action,Single-player,22380,ABSOLUTLY_NOTHING,Fallout: New Vegas
90790,RPG,Fallout: New Vegas,Action,Single-player,22380,76561198058373434,Fallout: New Vegas
90791,RPG,Fallout: New Vegas,Action,Single-player,22380,SavageEeEe,Fallout: New Vegas
90792,RPG,Fallout: New Vegas,Action,Single-player,22380,76561198054540475,Fallout: New Vegas
90793,RPG,Fallout: New Vegas,Action,Single-player,22380,VVillis,Fallout: New Vegas
90794,RPG,Fallout: New Vegas,Action,Single-player,22380,iampiepiepie,Fallout: New Vegas
90795,RPG,Fallout: New Vegas,Action,Single-player,22380,76561198086878953,Fallout: New Vegas
90796,RPG,Fallout: New Vegas,Action,Steam Achievements,22380,76561197970982479,Fallout: New Vegas
90797,RPG,Fallout: New Vegas,Action,Steam Achievements,22380,js41637,Fallout: New Vegas
90798,RPG,Fallout: New Vegas,Action,Steam Achievements,22380,evcentric,Fallout: New Vegas
90799,RPG,Fallout: New Vegas,Action,Steam Achievements,22380,Riot-Punch,Fallout: New Vegas
90800,RPG,Fallout: New Vegas,Action,Steam Achievements,22380,doctr,Fallout: New Vegas
90801,RPG,Fallout: New Vegas,Action,Steam Achievements,22380,MinxIsBetterThanPotatoes,Fallout: New Vegas
90802,RPG,Fallout: New Vegas,Action,Steam Achievements,22380,themanwich,Fallout: New Vegas
90803,RPG,Fallout: New Vegas,Action,Steam Achievements,22380,maplemage,Fallout: New Vegas
90804,RPG,Fallout: New Vegas,Action,Steam Achievements,22380,76561198089393905,Fallout: New Vegas
90805,RPG,Fallout: New Vegas,Action,Steam Achievements,22380,thequeenpanda,Fallout: New Vegas
90806,RPG,Fallout: New Vegas,Action,Steam Achievements,22380,76561198043472122,Fallout: New Vegas
90807,RPG,Fallout: New Vegas,Action,Steam Achievements,22380,MarbleShrine,Fallout: New Vegas
90808,RPG,Fallout: New Vegas,Action,Steam Achievements,22380,Moomfina,Fallout: New Vegas
90809,RPG,Fallout: New Vegas,Action,Steam Achievements,22380,PPanther,Fallout: New Vegas
90810,RPG,Fallout: New Vegas,Action,Steam Achievements,22380,ABSOLUTLY_NOTHING,Fallout: New Vegas
90811,RPG,Fallout: New Vegas,Action,Steam Achievements,22380,76561198058373434,Fallout: New Vegas
90812,RPG,Fallout: New Vegas,Action,Steam Achievements,22380,SavageEeEe,Fallout: New Vegas
90813,RPG,Fallout: New Vegas,Action,Steam Achievements,22380,76561198054540475,Fallout: New Vegas
90814,RPG,Fallout: New Vegas,Action,Steam Achievements,22380,VVillis,Fallout: New Vegas
90815,RPG,Fallout: New Vegas,Action,Steam Achievements,22380,iampiepiepie,Fallout: New Vegas
90816,RPG,Fallout: New Vegas,Action,Steam Achievements,22380,76561198086878953,Fallout: New Vegas
90817,RPG,Fallout: New Vegas,Action,Partial Controller Support,22380,76561197970982479,Fallout: New Vegas
90818,RPG,Fallout: New Vegas,Action,Partial Controller Support,22380,js41637,Fallout: New Vegas
90819,RPG,Fallout: New Vegas,Action,Partial Controller Support,22380,evcentric,Fallout: New Vegas
90820,RPG,Fallout: New Vegas,Action,Partial Controller Support,22380,Riot-Punch,Fallout: New Vegas
90821,RPG,Fallout: New Vegas,Action,Partial Controller Support,22380,doctr,Fallout: New Vegas
90822,RPG,Fallout: New Vegas,Action,Partial Controller Support,22380,MinxIsBetterThanPotatoes,Fallout: New Vegas
90823,RPG,Fallout: New Vegas,Action,Partial Controller Support,22380,themanwich,Fallout: New Vegas
90824,RPG,Fallout: New Vegas,Action,Partial Controller Support,22380,maplemage,Fallout: New Vegas
90825,RPG,Fallout: New Vegas,Action,Partial Controller Support,22380,76561198089393905,Fallout: New Vegas
90826,RPG,Fallout: New Vegas,Action,Partial Controller Support,22380,thequeenpanda,Fallout: New Vegas
90827,RPG,Fallout: New Vegas,Action,Partial Controller Support,22380,76561198043472122,Fallout: New Vegas
90828,RPG,Fallout: New Vegas,Action,Partial Controller Support,22380,MarbleShrine,Fallout: New Vegas
90829,RPG,Fallout: New Vegas,Action,Partial Controller Support,22380,Moomfina,Fallout: New Vegas
90830,RPG,Fallout: New Vegas,Action,Partial Controller Support,22380,PPanther,Fallout: New Vegas
90831,RPG,Fallout: New Vegas,Action,Partial Controller Support,22380,ABSOLUTLY_NOTHING,Fallout: New Vegas
90832,RPG,Fallout: New Vegas,Action,Partial Controller Support,22380,76561198058373434,Fallout: New Vegas
90833,RPG,Fallout: New Vegas,Action,Partial Controller Support,22380,SavageEeEe,Fallout: New Vegas
90834,RPG,Fallout: New Vegas,Action,Partial Controller Support,22380,76561198054540475,Fallout: New Vegas
90835,RPG,Fallout: New Vegas,Action,Partial Controller Support,22380,VVillis,Fallout: New Vegas
90836,RPG,Fallout: New Vegas,Action,Partial Controller Support,22380,iampiepiepie,Fallout: New Vegas
90837,RPG,Fallout: New Vegas,Action,Partial Controller Support,22380,76561198086878953,Fallout: New Vegas
90838,RPG,Fallout: New Vegas,Action,Steam Leaderboards,22380,76561197970982479,Fallout: New Vegas
90839,RPG,Fallout: New Vegas,Action,Steam Leaderboards,22380,js41637,Fallout: New Vegas
90840,RPG,Fallout: New Vegas,Action,Steam Leaderboards,22380,evcentric,Fallout: New Vegas
90841,RPG,Fallout: New Vegas,Action,Steam Leaderboards,22380,Riot-Punch,Fallout: New Vegas
90842,RPG,Fallout: New Vegas,Action,Steam Leaderboards,22380,doctr,Fallout: New Vegas
90843,RPG,Fallout: New Vegas,Action,Steam Leaderboards,22380,MinxIsBetterThanPotatoes,Fallout: New Vegas
90844,RPG,Fallout: New Vegas,Action,Steam Leaderboards,22380,themanwich,Fallout: New Vegas
90845,RPG,Fallout: New Vegas,Action,Steam Leaderboards,22380,maplemage,Fallout: New Vegas
90846,RPG,Fallout: New Vegas,Action,Steam Leaderboards,22380,76561198089393905,Fallout: New Vegas
90847,RPG,Fallout: New Vegas,Action,Steam Leaderboards,22380,thequeenpanda,Fallout: New Vegas
90848,RPG,Fallout: New Vegas,Action,Steam Leaderboards,22380,76561198043472122,Fallout: New Vegas
90849,RPG,Fallout: New Vegas,Action,Steam Leaderboards,22380,MarbleShrine,Fallout: New Vegas
90850,RPG,Fallout: New Vegas,Action,Steam Leaderboards,22380,Moomfina,Fallout: New Vegas
90851,RPG,Fallout: New Vegas,Action,Steam Leaderboards,22380,PPanther,Fallout: New Vegas
90852,RPG,Fallout: New Vegas,Action,Steam Leaderboards,22380,ABSOLUTLY_NOTHING,Fallout: New Vegas
90853,RPG,Fallout: New Vegas,Action,Steam Leaderboards,22380,76561198058373434,Fallout: New Vegas
90854,RPG,Fallout: New Vegas,Action,Steam Leaderboards,22380,SavageEeEe,Fallout: New Vegas
90855,RPG,Fallout: New Vegas,Action,Steam Leaderboards,22380,76561198054540475,Fallout: New Vegas
90856,RPG,Fallout: New Vegas,Action,Steam Leaderboards,22380,VVillis,Fallout: New Vegas
90857,RPG,Fallout: New Vegas,Action,Steam Leaderboards,22380,iampiepiepie,Fallout: New Vegas
90858,RPG,Fallout: New Vegas,Action,Steam Leaderboards,22380,76561198086878953,Fallout: New Vegas
90859,RPG,Fallout: New Vegas,Exploration,Single-player,22380,76561197970982479,Fallout: New Vegas
90860,RPG,Fallout: New Vegas,Exploration,Single-player,22380,js41637,Fallout: New Vegas
90861,RPG,Fallout: New Vegas,Exploration,Single-player,22380,evcentric,Fallout: New Vegas
90862,RPG,Fallout: New Vegas,Exploration,Single-player,22380,Riot-Punch,Fallout: New Vegas
90863,RPG,Fallout: New Vegas,Exploration,Single-player,22380,doctr,Fallout: New Vegas
90864,RPG,Fallout: New Vegas,Exploration,Single-player,22380,MinxIsBetterThanPotatoes,Fallout: New Vegas
90865,RPG,Fallout: New Vegas,Exploration,Single-player,22380,themanwich,Fallout: New Vegas
90866,RPG,Fallout: New Vegas,Exploration,Single-player,22380,maplemage,Fallout: New Vegas
90867,RPG,Fallout: New Vegas,Exploration,Single-player,22380,76561198089393905,Fallout: New Vegas
90868,RPG,Fallout: New Vegas,Exploration,Single-player,22380,thequeenpanda,Fallout: New Vegas
90869,RPG,Fallout: New Vegas,Exploration,Single-player,22380,76561198043472122,Fallout: New Vegas
90870,RPG,Fallout: New Vegas,Exploration,Single-player,22380,MarbleShrine,Fallout: New Vegas
90871,RPG,Fallout: New Vegas,Exploration,Single-player,22380,Moomfina,Fallout: New Vegas
90872,RPG,Fallout: New Vegas,Exploration,Single-player,22380,PPanther,Fallout: New Vegas
90873,RPG,Fallout: New Vegas,Exploration,Single-player,22380,ABSOLUTLY_NOTHING,Fallout: New Vegas
90874,RPG,Fallout: New Vegas,Exploration,Single-player,22380,76561198058373434,Fallout: New Vegas
90875,RPG,Fallout: New Vegas,Exploration,Single-player,22380,SavageEeEe,Fallout: New Vegas
90876,RPG,Fallout: New Vegas,Exploration,Single-player,22380,76561198054540475,Fallout: New Vegas
90877,RPG,Fallout: New Vegas,Exploration,Single-player,22380,VVillis,Fallout: New Vegas
90878,RPG,Fallout: New Vegas,Exploration,Single-player,22380,iampiepiepie,Fallout: New Vegas
90879,RPG,Fallout: New Vegas,Exploration,Single-player,22380,76561198086878953,Fallout: New Vegas
90880,RPG,Fallout: New Vegas,Exploration,Steam Achievements,22380,76561197970982479,Fallout: New Vegas
90881,RPG,Fallout: New Vegas,Exploration,Steam Achievements,22380,js41637,Fallout: New Vegas
90882,RPG,Fallout: New Vegas,Exploration,Steam Achievements,22380,evcentric,Fallout: New Vegas
90883,RPG,Fallout: New Vegas,Exploration,Steam Achievements,22380,Riot-Punch,Fallout: New Vegas
90884,RPG,Fallout: New Vegas,Exploration,Steam Achievements,22380,doctr,Fallout: New Vegas
90885,RPG,Fallout: New Vegas,Exploration,Steam Achievements,22380,MinxIsBetterThanPotatoes,Fallout: New Vegas
90886,RPG,Fallout: New Vegas,Exploration,Steam Achievements,22380,themanwich,Fallout: New Vegas
90887,RPG,Fallout: New Vegas,Exploration,Steam Achievements,22380,maplemage,Fallout: New Vegas
90888,RPG,Fallout: New Vegas,Exploration,Steam Achievements,22380,76561198089393905,Fallout: New Vegas
90889,RPG,Fallout: New Vegas,Exploration,Steam Achievements,22380,thequeenpanda,Fallout: New Vegas
90890,RPG,Fallout: New Vegas,Exploration,Steam Achievements,22380,76561198043472122,Fallout: New Vegas
90891,RPG,Fallout: New Vegas,Exploration,Steam Achievements,22380,MarbleShrine,Fallout: New Vegas
90892,RPG,Fallout: New Vegas,Exploration,Steam Achievements,22380,Moomfina,Fallout: New Vegas
90893,RPG,Fallout: New Vegas,Exploration,Steam Achievements,22380,PPanther,Fallout: New Vegas
90894,RPG,Fallout: New Vegas,Exploration,Steam Achievements,22380,ABSOLUTLY_NOTHING,Fallout: New Vegas
90895,RPG,Fallout: New Vegas,Exploration,Steam Achievements,22380,76561198058373434,Fallout: New Vegas
90896,RPG,Fallout: New Vegas,Exploration,Steam Achievements,22380,SavageEeEe,Fallout: New Vegas
90897,RPG,Fallout: New Vegas,Exploration,Steam Achievements,22380,76561198054540475,Fallout: New Vegas
90898,RPG,Fallout: New Vegas,Exploration,Steam Achievements,22380,VVillis,Fallout: New Vegas
90899,RPG,Fallout: New Vegas,Exploration,Steam Achievements,22380,iampiepiepie,Fallout: New Vegas
90900,RPG,Fallout: New Vegas,Exploration,Steam Achievements,22380,76561198086878953,Fallout: New Vegas
90901,RPG,Fallout: New Vegas,Exploration,Partial Controller Support,22380,76561197970982479,Fallout: New Vegas
90902,RPG,Fallout: New Vegas,Exploration,Partial Controller Support,22380,js41637,Fallout: New Vegas
90903,RPG,Fallout: New Vegas,Exploration,Partial Controller Support,22380,evcentric,Fallout: New Vegas
90904,RPG,Fallout: New Vegas,Exploration,Partial Controller Support,22380,Riot-Punch,Fallout: New Vegas
90905,RPG,Fallout: New Vegas,Exploration,Partial Controller Support,22380,doctr,Fallout: New Vegas
90906,RPG,Fallout: New Vegas,Exploration,Partial Controller Support,22380,MinxIsBetterThanPotatoes,Fallout: New Vegas
90907,RPG,Fallout: New Vegas,Exploration,Partial Controller Support,22380,themanwich,Fallout: New Vegas
90908,RPG,Fallout: New Vegas,Exploration,Partial Controller Support,22380,maplemage,Fallout: New Vegas
90909,RPG,Fallout: New Vegas,Exploration,Partial Controller Support,22380,76561198089393905,Fallout: New Vegas
90910,RPG,Fallout: New Vegas,Exploration,Partial Controller Support,22380,thequeenpanda,Fallout: New Vegas
90911,RPG,Fallout: New Vegas,Exploration,Partial Controller Support,22380,76561198043472122,Fallout: New Vegas
90912,RPG,Fallout: New Vegas,Exploration,Partial Controller Support,22380,MarbleShrine,Fallout: New Vegas
90913,RPG,Fallout: New Vegas,Exploration,Partial Controller Support,22380,Moomfina,Fallout: New Vegas
90914,RPG,Fallout: New Vegas,Exploration,Partial Controller Support,22380,PPanther,Fallout: New Vegas
90915,RPG,Fallout: New Vegas,Exploration,Partial Controller Support,22380,ABSOLUTLY_NOTHING,Fallout: New Vegas
90916,RPG,Fallout: New Vegas,Exploration,Partial Controller Support,22380,76561198058373434,Fallout: New Vegas
90917,RPG,Fallout: New Vegas,Exploration,Partial Controller Support,22380,SavageEeEe,Fallout: New Vegas
90918,RPG,Fallout: New Vegas,Exploration,Partial Controller Support,22380,76561198054540475,Fallout: New Vegas
90919,RPG,Fallout: New Vegas,Exploration,Partial Controller Support,22380,VVillis,Fallout: New Vegas
90920,RPG,Fallout: New Vegas,Exploration,Partial Controller Support,22380,iampiepiepie,Fallout: New Vegas
90921,RPG,Fallout: New Vegas,Exploration,Partial Controller Support,22380,76561198086878953,Fallout: New Vegas
90922,RPG,Fallout: New Vegas,Exploration,Steam Leaderboards,22380,76561197970982479,Fallout: New Vegas
90923,RPG,Fallout: New Vegas,Exploration,Steam Leaderboards,22380,js41637,Fallout: New Vegas
90924,RPG,Fallout: New Vegas,Exploration,Steam Leaderboards,22380,evcentric,Fallout: New Vegas
90925,RPG,Fallout: New Vegas,Exploration,Steam Leaderboards,22380,Riot-Punch,Fallout: New Vegas
90926,RPG,Fallout: New Vegas,Exploration,Steam Leaderboards,22380,doctr,Fallout: New Vegas
90927,RPG,Fallout: New Vegas,Exploration,Steam Leaderboards,22380,MinxIsBetterThanPotatoes,Fallout: New Vegas
90928,RPG,Fallout: New Vegas,Exploration,Steam Leaderboards,22380,themanwich,Fallout: New Vegas
90929,RPG,Fallout: New Vegas,Exploration,Steam Leaderboards,22380,maplemage,Fallout: New Vegas
90930,RPG,Fallout: New Vegas,Exploration,Steam Leaderboards,22380,76561198089393905,Fallout: New Vegas
90931,RPG,Fallout: New Vegas,Exploration,Steam Leaderboards,22380,thequeenpanda,Fallout: New Vegas
90932,RPG,Fallout: New Vegas,Exploration,Steam Leaderboards,22380,76561198043472122,Fallout: New Vegas
90933,RPG,Fallout: New Vegas,Exploration,Steam Leaderboards,22380,MarbleShrine,Fallout: New Vegas
90934,RPG,Fallout: New Vegas,Exploration,Steam Leaderboards,22380,Moomfina,Fallout: New Vegas
90935,RPG,Fallout: New Vegas,Exploration,Steam Leaderboards,22380,PPanther,Fallout: New Vegas
90936,RPG,Fallout: New Vegas,Exploration,Steam Leaderboards,22380,ABSOLUTLY_NOTHING,Fallout: New Vegas
90937,RPG,Fallout: New Vegas,Exploration,Steam Leaderboards,22380,76561198058373434,Fallout: New Vegas
90938,RPG,Fallout: New Vegas,Exploration,Steam Leaderboards,22380,SavageEeEe,Fallout: New Vegas
90939,RPG,Fallout: New Vegas,Exploration,Steam Leaderboards,22380,76561198054540475,Fallout: New Vegas
90940,RPG,Fallout: New Vegas,Exploration,Steam Leaderboards,22380,VVillis,Fallout: New Vegas
90941,RPG,Fallout: New Vegas,Exploration,Steam Leaderboards,22380,iampiepiepie,Fallout: New Vegas
90942,RPG,Fallout: New Vegas,Exploration,Steam Leaderboards,22380,76561198086878953,Fallout: New Vegas
